Date,lat,lon
2018-01-02-01,49.205,-2.181
2018-01-02-01,49.200,-2.112
2018-01-02-01,49.201,-2.180
2018-01-02-01,49.201,-2.180
2018-01-02-01,49.201,-2.180
2018-01-02-02,49.194,-2.164
2018-01-02-02,49.196,-2.177
2018-01-02-02,49.195,-2.177
2018-01-02-02,49.196,-2.157
2018-01-02-02,49.196,-2.157
2018-01-02-02,49.185,-2.193
2018-01-02-02,49.204,-2.189
2018-01-02-02,49.198,-2.146
2018-01-02-02,49.198,-2.146
2018-01-02-02,49.198,-2.146
2018-01-02-02,49.198,-2.146
2018-01-02-02,49.196,-2.113
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.198,-2.197
2018-01-02-02,49.194,-2.127
2018-01-02-02,49.170,-2.083
2018-01-02-02,49.170,-2.083
2018-01-02-02,49.169,-2.084
2018-01-02-02,49.163,-2.075
2018-01-02-02,49.194,-2.199
2018-01-02-02,49.194,-2.199
2018-01-02-02,49.194,-2.199
2018-01-02-02,49.194,-2.199
2018-01-02-02,49.184,-2.180
2018-01-02-02,49.197,-2.028
2018-01-02-02,49.197,-2.028
2018-01-02-02,49.163,-2.075
2018-01-02-02,49.163,-2.075
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.194,-2.127
2018-01-02-02,49.191,-2.199
2018-01-02-02,49.196,-2.133
2018-01-02-02,49.168,-2.080
2018-01-02-02,49.168,-2.080
2018-01-02-02,49.164,-2.079
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.191,-2.199
2018-01-02-02,49.194,-2.127
2018-01-02-02,49.206,-2.194
2018-01-02-02,49.194,-2.127
2018-01-02-02,49.191,-2.199
2018-01-02-02,49.194,-2.127
2018-01-02-02,49.191,-2.199
2018-01-02-02,49.206,-2.194
2018-01-02-02,49.206,-2.194
2018-01-02-02,49.194,-2.127
2018-01-02-02,49.191,-2.199
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.167,-2.082
2018-01-02-02,49.184,-2.099
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.192,-2.124
2018-01-02-02,49.192,-2.124
2018-01-02-02,49.167,-2.079
2018-01-02-02,49.167,-2.079
2018-01-02-02,49.186,-2.039
2018-01-02-02,49.169,-2.084
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.196,-2.157
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.167,-2.082
2018-01-02-02,49.167,-2.082
2018-01-02-02,49.167,-2.082
2018-01-02-02,49.173,-2.088
2018-01-02-02,49.196,-2.157
2018-01-02-02,49.196,-2.157
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.191,-2.199
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.188,-2.170
2018-01-02-02,49.206,-2.194
2018-01-02-02,49.206,-2.194
2018-01-02-02,49.206,-2.194
2018-01-02-02,49.206,-2.194
2018-01-02-02,49.206,-2.194
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.170,-2.086
2018-01-02-02,49.180,-2.102
2018-01-02-02,49.169,-2.029
2018-01-02-02,49.176,-2.096
2018-01-02-02,49.217,-2.051
2018-01-02-02,49.188,-2.170
2018-01-02-02,49.188,-2.170
2018-01-02-02,49.188,-2.170
2018-01-02-02,49.188,-2.170
2018-01-02-02,49.206,-2.194
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.188,-2.170
2018-01-02-02,49.188,-2.170
2018-01-02-02,49.188,-2.170
2018-01-02-02,49.192,-2.166
2018-01-02-02,49.176,-2.088
2018-01-02-02,49.210,-2.061
2018-01-02-02,49.210,-2.061
2018-01-02-02,49.210,-2.061
2018-01-02-02,49.194,-2.127
2018-01-02-02,49.187,-2.170
2018-01-02-02,49.169,-2.048
2018-01-02-02,49.197,-2.028
2018-01-02-02,49.196,-2.157
2018-01-02-02,49.196,-2.157
2018-01-02-02,49.196,-2.157
2018-01-02-02,49.196,-2.157
2018-01-02-02,49.204,-2.189
2018-01-02-02,49.204,-2.189
2018-01-02-02,49.177,-2.089
2018-01-02-02,49.177,-2.089
2018-01-02-02,49.177,-2.089
2018-01-02-02,49.196,-2.031
2018-01-02-02,49.196,-2.031
2018-01-02-02,49.196,-2.157
2018-01-02-02,49.196,-2.157
2018-01-02-02,49.204,-2.189
2018-01-02-02,49.181,-2.108
2018-01-02-02,49.181,-2.108
2018-01-02-02,49.193,-2.034
2018-01-02-02,49.203,-2.073
2018-01-02-02,49.190,-2.038
2018-01-02-02,49.198,-2.142
2018-01-02-02,49.166,-2.069
2018-01-02-02,49.198,-2.080
2018-01-02-02,49.198,-2.080
2018-01-02-02,49.191,-2.199
2018-01-02-02,49.191,-2.199
2018-01-02-02,49.191,-2.199
2018-01-02-02,49.167,-2.082
2018-01-02-02,49.183,-2.102
2018-01-02-02,49.19,-2.197
2018-01-02-02,49.169,-2.084
2018-01-02-02,49.169,-2.084
2018-01-02-02,49.188,-2.098
2018-01-02-02,49.184,-2.108
2018-01-02-02,49.184,-2.108
2018-01-02-02,49.184,-2.108
2018-01-02-02,49.184,-2.108
2018-01-02-02,49.184,-2.108
2018-01-02-02,49.186,-2.039
2018-01-02-02,49.192,-2.124
2018-01-02-02,49.184,-2.181
2018-01-02-02,49.184,-2.180
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.177,-2.101
2018-01-02-02,49.178,-2.035
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.077
2018-01-02-02,49.182,-2.098
2018-01-02-02,49.190,-2.103
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.182,-2.083
2018-01-02-02,49.182,-2.083
2018-01-02-02,49.185,-2.199
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.182,-2.084
2018-01-02-02,49.193,-2.100
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.187,-2.170
2018-01-02-02,49.187,-2.170
2018-01-02-02,49.181,-2.087
2018-01-02-02,49.187,-2.170
2018-01-02-02,49.187,-2.170
2018-01-02-02,49.187,-2.170
2018-01-02-02,49.186,-2.115
2018-01-02-02,49.229,-2.073
2018-01-02-02,49.229,-2.073
2018-01-02-02,49.212,-2.082
2018-01-02-02,49.219,-2.053
2018-01-02-02,49.196,-2.157
2018-01-02-02,49.196,-2.157
2018-01-02-02,49.196,-2.157
2018-01-02-02,49.169,-2.048
2018-01-02-02,49.169,-2.048
2018-01-02-02,49.179,-2.103
2018-01-02-02,49.225,-2.113
2018-01-02-02,49.190,-2.200
2018-01-02-02,49.194,-2.198
2018-01-02-02,49.170,-2.083
2018-01-02-02,49.177,-2.104
2018-01-02-02,49.229,-2.073
2018-01-02-02,49.229,-2.073
2018-01-02-02,49.182,-2.102
2018-01-02-02,49.194,-2.198
2018-01-02-02,49.196,-2.152
2018-01-02-02,49.196,-2.152
2018-01-02-02,49.194,-2.198
2018-01-02-02,49.194,-2.198
2018-01-02-02,49.194,-2.127
2018-01-02-02,49.229,-2.073
2018-01-02-02,49.22,-2.114
2018-01-02-02,49.191,-2.199
2018-01-02-02,49.191,-2.199
2018-01-02-02,49.191,-2.199
2018-01-02-02,49.169,-2.081
2018-01-02-02,49.169,-2.081
2018-01-02-02,49.196,-2.031
2018-01-02-02,49.196,-2.031
2018-01-02-02,49.196,-2.031
2018-01-02-02,49.196,-2.031
2018-01-02-02,49.196,-2.031
2018-01-02-02,49.196,-2.031
2018-01-02-02,49.214,-2.113
2018-01-02-02,49.198,-2.140
2018-01-02-02,49.198,-2.140
2018-01-02-02,49.198,-2.139
2018-01-02-02,49.163,-2.075
2018-01-02-02,49.163,-2.075
2018-01-02-02,49.177,-2.096
2018-01-02-02,49.177,-2.096
2018-01-02-02,49.214,-2.113
2018-01-02-02,49.186,-2.115
2018-01-02-02,49.183,-2.220
2018-01-02-02,49.189,-2.197
2018-01-02-02,49.189,-2.197
2018-01-02-02,49.198,-2.135
2018-01-02-02,49.167,-2.079
2018-01-02-02,49.167,-2.079
2018-01-02-02,49.167,-2.079
2018-01-02-02,49.164,-2.079
2018-01-02-02,49.190,-2.038
2018-01-02-02,49.209,-2.112
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.200,-2.196
2018-01-02-02,49.186,-2.039
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.206,-2.194
2018-01-02-02,49.194,-2.127
2018-01-02-02,49.194,-2.127
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.205,-2.194
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.173,-2.089
2018-01-02-02,49.181,-2.238
2018-01-02-02,49.192,-2.124
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.173,-2.088
2018-01-02-02,49.173,-2.088
2018-01-02-02,49.183,-2.078
2018-01-02-02,49.198,-2.113
2018-01-02-02,49.198,-2.113
2018-01-02-02,49.181,-2.238
2018-01-02-02,49.181,-2.238
2018-01-02-02,49.192,-2.124
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.167,-2.082
2018-01-02-02,49.167,-2.082
2018-01-02-02,49.210,-2.061
2018-01-02-02,49.186,-2.115
2018-01-02-02,49.188,-2.170
2018-01-02-02,49.188,-2.170
2018-01-02-02,49.208,-2.066
2018-01-02-02,49.208,-2.066
2018-01-02-02,49.188,-2.170
2018-01-02-02,49.176,-2.041
2018-01-02-02,49.199,-2.021
2018-01-02-02,49.186,-2.115
2018-01-02-02,49.178,-2.091
2018-01-02-02,49.203,-2.073
2018-01-02-02,49.217,-2.186
2018-01-02-02,49.201,-2.196
2018-01-02-02,49.184,-2.108
2018-01-02-02,49.184,-2.108
2018-01-02-02,49.184,-2.108
2018-01-02-02,49.173,-2.054
2018-01-02-02,49.167,-2.062
2018-01-02-02,49.197,-2.152
2018-01-02-02,49.197,-2.152
2018-01-02-02,49.189,-2.118
2018-01-02-02,49.189,-2.118
2018-01-02-02,49.213,-2.182
2018-01-02-02,49.213,-2.182
2018-01-02-02,49.213,-2.182
2018-01-02-02,49.202,-2.045
2018-01-02-02,49.202,-2.045
2018-01-02-02,49.202,-2.045
2018-01-02-02,49.202,-2.045
2018-01-02-02,49.194,-2.198
2018-01-02-02,49.194,-2.198
2018-01-02-02,49.179,-2.099
2018-01-02-02,49.170,-2.067
2018-01-02-02,49.167,-2.061
2018-01-02-02,49.167,-2.061
2018-01-02-02,49.179,-2.103
2018-01-02-02,49.196,-2.088
2018-01-02-02,49.196,-2.088
2018-01-02-02,49.246,-2.139
2018-01-02-02,49.191,-2.199
2018-01-02-02,49.184,-2.182
2018-01-02-02,49.187,-2.110
2018-01-02-02,49.187,-2.11
2018-01-02-02,49.198,-2.146
2018-01-02-02,49.198,-2.146
2018-01-02-02,49.198,-2.146
2018-01-02-02,49.195,-2.033
2018-01-02-02,49.194,-2.090
2018-01-02-02,49.204,-2.064
2018-01-02-02,49.204,-2.064
2018-01-02-02,49.198,-2.139
2018-01-02-02,49.188,-2.189
2018-01-02-02,49.190,-2.096
2018-01-02-02,49.250,-2.121
2018-01-02-02,49.250,-2.121
2018-01-02-02,49.250,-2.121
2018-01-02-02,49.250,-2.121
2018-01-02-02,49.250,-2.121
2018-01-02-02,49.188,-2.189
2018-01-02-02,49.175,-2.089
2018-01-02-02,49.175,-2.089
2018-01-02-02,49.169,-2.084
2018-01-02-02,49.19,-2.038
2018-01-02-02,49.19,-2.038
2018-01-02-02,49.197,-2.095
2018-01-02-02,49.190,-2.096
2018-01-02-02,49.190,-2.096
2018-01-02-02,49.195,-2.131
2018-01-02-02,49.195,-2.131
2018-01-02-02,49.191,-2.199
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.171,-2.086
2018-01-02-02,49.184,-2.181
2018-01-02-02,49.184,-2.181
2018-01-02-02,49.184,-2.181
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.110
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.194,-2.127
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.197,-2.109
2018-01-02-02,49.198,-2.109
2018-01-02-02,49.178,-2.035
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.178,-2.090
2018-01-02-02,49.176,-2.092
2018-01-02-02,49.176,-2.092
2018-01-02-02,49.179,-2.035
2018-01-02-02,49.179,-2.035
2018-01-02-02,49.179,-2.035
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.183,-2.109
2018-01-02-02,49.176,-2.088
2018-01-02-02,49.177,-2.098
2018-01-02-03,49.185,-2.198
2018-01-02-03,49.185,-2.198
2018-01-02-03,49.187,-2.170
2018-01-02-03,49.187,-2.170
2018-01-02-03,49.187,-2.170
2018-01-02-03,49.187,-2.170
2018-01-02-03,49.196,-2.177
2018-01-02-03,49.187,-2.170
2018-01-02-03,49.187,-2.170
2018-01-02-03,49.187,-2.170
2018-01-02-03,49.204,-2.189
2018-01-02-03,49.186,-2.115
2018-01-02-03,49.186,-2.115
2018-01-02-03,49.196,-2.133
2018-01-02-03,49.185,-2.193
2018-01-02-03,49.186,-2.115
2018-01-02-03,49.238,-2.081
2018-01-02-03,49.238,-2.081
2018-01-02-03,49.192,-2.166
2018-01-02-03,49.198,-2.197
2018-01-02-03,49.169,-2.048
2018-01-02-03,49.224,-2.020
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.191,-2.116
2018-01-02-03,49.199,-2.021
2018-01-02-03,49.199,-2.021
2018-01-02-03,49.18,-2.103
2018-01-02-03,49.18,-2.103
2018-01-02-03,49.235,-2.045
2018-01-02-03,49.235,-2.045
2018-01-02-03,49.196,-2.157
2018-01-02-03,49.196,-2.157
2018-01-02-03,49.196,-2.157
2018-01-02-03,49.196,-2.157
2018-01-02-03,49.198,-2.145
2018-01-02-03,49.179,-2.175
2018-01-02-03,49.205,-2.194
2018-01-02-03,49.191,-2.199
2018-01-02-03,49.167,-2.061
2018-01-02-03,49.18,-2.103
2018-01-02-03,49.18,-2.103
2018-01-02-03,49.182,-2.102
2018-01-02-03,49.235,-2.045
2018-01-02-03,49.235,-2.045
2018-01-02-03,49.235,-2.045
2018-01-02-03,49.235,-2.045
2018-01-02-03,49.235,-2.045
2018-01-02-03,49.205,-2.194
2018-01-02-03,49.205,-2.194
2018-01-02-03,49.167,-2.079
2018-01-02-03,49.167,-2.079
2018-01-02-03,49.182,-2.102
2018-01-02-03,49.205,-2.194
2018-01-02-03,49.183,-2.102
2018-01-02-03,49.183,-2.102
2018-01-02-03,49.183,-2.102
2018-01-02-03,49.183,-2.102
2018-01-02-03,49.231,-2.154
2018-01-02-03,49.231,-2.154
2018-01-02-03,49.231,-2.154
2018-01-02-03,49.231,-2.154
2018-01-02-03,49.198,-2.139
2018-01-02-03,49.168,-2.080
2018-01-02-03,49.229,-2.044
2018-01-02-03,49.220,-2.094
2018-01-02-03,49.198,-2.135
2018-01-02-03,49.192,-2.166
2018-01-02-03,49.192,-2.166
2018-01-02-03,49.184,-2.181
2018-01-02-03,49.184,-2.181
2018-01-02-03,49.184,-2.181
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.194,-2.198
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.168,-2.080
2018-01-02-03,49.226,-2.230
2018-01-02-03,49.250,-2.168
2018-01-02-03,49.195,-2.131
2018-01-02-03,49.195,-2.131
2018-01-02-03,49.194,-2.127
2018-01-02-03,49.194,-2.127
2018-01-02-03,49.194,-2.127
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.196,-2.157
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.188,-2.098
2018-01-02-03,49.227,-2.146
2018-01-02-03,49.195,-2.131
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.179,-2.035
2018-01-02-03,49.205,-2.098
2018-01-02-03,49.205,-2.098
2018-01-02-03,49.222,-2.141
2018-01-02-03,49.192,-2.124
2018-01-02-03,49.192,-2.124
2018-01-02-03,49.201,-2.196
2018-01-02-03,49.201,-2.196
2018-01-02-03,49.201,-2.196
2018-01-02-03,49.176,-2.092
2018-01-02-03,49.176,-2.092
2018-01-02-03,49.171,-2.086
2018-01-02-03,49.188,-2.170
2018-01-02-03,49.188,-2.170
2018-01-02-03,49.188,-2.170
2018-01-02-03,49.188,-2.170
2018-01-02-03,49.188,-2.170
2018-01-02-03,49.217,-2.051
2018-01-02-03,49.194,-2.198
2018-01-02-03,49.197,-2.028
2018-01-02-03,49.191,-2.199
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.192,-2.166
2018-01-02-03,49.196,-2.031
2018-01-02-03,49.210,-2.061
2018-01-02-03,49.210,-2.061
2018-01-02-03,49.210,-2.061
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.186,-2.115
2018-01-02-03,49.208,-2.066
2018-01-02-03,49.251,-2.226
2018-01-02-03,49.251,-2.226
2018-01-02-03,49.189,-2.193
2018-01-02-03,49.196,-2.157
2018-01-02-03,49.196,-2.157
2018-01-02-03,49.196,-2.157
2018-01-02-03,49.189,-2.118
2018-01-02-03,49.189,-2.118
2018-01-02-03,49.251,-2.225
2018-01-02-03,49.251,-2.225
2018-01-02-03,49.251,-2.225
2018-01-02-03,49.251,-2.225
2018-01-02-03,49.251,-2.225
2018-01-02-03,49.196,-2.157
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.169,-2.055
2018-01-02-03,49.186,-2.039
2018-01-02-03,49.203,-2.073
2018-01-02-03,49.197,-2.152
2018-01-02-03,49.197,-2.152
2018-01-02-03,49.197,-2.152
2018-01-02-03,49.183,-2.103
2018-01-02-03,49.183,-2.103
2018-01-02-03,49.183,-2.102
2018-01-02-03,49.198,-2.080
2018-01-02-03,49.199,-2.078
2018-01-02-03,49.195,-2.131
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.246,-2.139
2018-01-02-03,49.246,-2.139
2018-01-02-03,49.184,-2.108
2018-01-02-03,49.184,-2.108
2018-01-02-03,49.184,-2.108
2018-01-02-03,49.184,-2.108
2018-01-02-03,49.184,-2.108
2018-01-02-03,49.184,-2.108
2018-01-02-03,49.188,-2.170
2018-01-02-03,49.188,-2.170
2018-01-02-03,49.188,-2.170
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.182,-2.102
2018-01-02-03,49.182,-2.101
2018-01-02-03,49.182,-2.102
2018-01-02-03,49.191,-2.099
2018-01-02-03,49.246,-2.139
2018-01-02-03,49.184,-2.108
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.178,-2.034
2018-01-02-03,49.184,-2.095
2018-01-02-03,49.213,-2.182
2018-01-02-03,49.196,-2.157
2018-01-02-03,49.196,-2.157
2018-01-02-03,49.182,-2.083
2018-01-02-03,49.204,-2.189
2018-01-02-03,49.204,-2.189
2018-01-02-03,49.173,-2.088
2018-01-02-03,49.187,-2.216
2018-01-02-03,49.187,-2.216
2018-01-02-03,49.187,-2.110
2018-01-02-03,49.198,-2.146
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.181,-2.087
2018-01-02-03,49.19,-2.110
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.194,-2.198
2018-01-02-03,49.198,-2.140
2018-01-02-03,49.191,-2.199
2018-01-02-03,49.191,-2.199
2018-01-02-03,49.187,-2.170
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.177,-2.098
2018-01-02-03,49.177,-2.098
2018-01-02-03,49.191,-2.199
2018-01-02-03,49.191,-2.199
2018-01-02-03,49.205,-2.194
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.169,-2.048
2018-01-02-03,49.239,-2.117
2018-01-02-03,49.198,-2.113
2018-01-02-03,49.205,-2.194
2018-01-02-03,49.169,-2.048
2018-01-02-03,49.199,-2.021
2018-01-02-03,49.181,-2.108
2018-01-02-03,49.188,-2.193
2018-01-02-03,49.188,-2.193
2018-01-02-03,49.169,-2.055
2018-01-02-03,49.181,-2.108
2018-01-02-03,49.181,-2.108
2018-01-02-03,49.229,-2.073
2018-01-02-03,49.229,-2.073
2018-01-02-03,49.229,-2.073
2018-01-02-03,49.229,-2.073
2018-01-02-03,49.229,-2.073
2018-01-02-03,49.229,-2.073
2018-01-02-03,49.182,-2.102
2018-01-02-03,49.182,-2.102
2018-01-02-03,49.182,-2.102
2018-01-02-03,49.182,-2.102
2018-01-02-03,49.218,-2.173
2018-01-02-03,49.190,-2.200
2018-01-02-03,49.169,-2.081
2018-01-02-03,49.167,-2.061
2018-01-02-03,49.167,-2.061
2018-01-02-03,49.179,-2.103
2018-01-02-03,49.206,-2.194
2018-01-02-03,49.167,-2.061
2018-01-02-03,49.167,-2.061
2018-01-02-03,49.167,-2.061
2018-01-02-03,49.220,-2.114
2018-01-02-03,49.220,-2.114
2018-01-02-03,49.167,-2.079
2018-01-02-03,49.218,-2.114
2018-01-02-03,49.211,-2.161
2018-01-02-03,49.167,-2.079
2018-01-02-03,49.187,-2.169
2018-01-02-03,49.187,-2.169
2018-01-02-03,49.177,-2.096
2018-01-02-03,49.245,-2.199
2018-01-02-03,49.245,-2.199
2018-01-02-03,49.187,-2.169
2018-01-02-03,49.198,-2.080
2018-01-02-03,49.198,-2.080
2018-01-02-03,49.198,-2.080
2018-01-02-03,49.179,-2.035
2018-01-02-03,49.183,-2.102
2018-01-02-03,49.198,-2.113
2018-01-02-03,49.196,-2.157
2018-01-02-03,49.196,-2.031
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.11
2018-01-02-03,49.198,-2.197
2018-01-02-03,49.183,-2.11
2018-01-02-03,49.183,-2.11
2018-01-02-03,49.183,-2.110
2018-01-02-03,49.195,-2.159
2018-01-02-03,49.177,-2.089
2018-01-02-03,49.186,-2.039
2018-01-02-03,49.186,-2.039
2018-01-02-03,49.169,-2.029
2018-01-02-03,49.198,-2.139
2018-01-02-03,49.182,-2.101
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.183,-2.109
2018-01-02-03,49.191,-2.199
2018-01-02-03,49.191,-2.199
2018-01-02-03,49.191,-2.199
2018-01-02-03,49.191,-2.199
2018-01-02-03,49.191,-2.199
2018-01-02-03,49.191,-2.199
2018-01-02-03,49.229,-2.200
2018-01-02-03,49.183,-2.102
2018-01-02-03,49.183,-2.102
2018-01-02-03,49.186,-2.115
2018-01-02-03,49.186,-2.115
2018-01-02-03,49.186,-2.115
2018-01-02-03,49.184,-2.107
2018-01-02-03,49.199,-2.021
2018-01-02-03,49.199,-2.021
2018-01-02-03,49.181,-2.108
2018-01-02-03,49.181,-2.108
2018-01-02-03,49.198,-2.080
2018-01-02-03,49.198,-2.080
2018-01-02-03,49.194,-2.127
2018-01-02-03,49.194,-2.127
2018-01-02-03,49.184,-2.108
2018-01-02-03,49.184,-2.108
2018-01-02-03,49.184,-2.108
2018-01-02-03,49.184,-2.108
2018-01-02-03,49.176,-2.041
2018-01-02-03,49.188,-2.188
2018-01-02-03,49.188,-2.175
2018-01-02-03,49.196,-2.089
